track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,playlist_id,playlist_name
5nF4ra7lETOa2Wc4LrQ01g,Grown Up Christmas List,6jtan6NPL80JFme8IkFiy7,Janice Javier,4A9S4XKYdQe34361BghyNX,231626,2014-01-01,33,0.444,0.425,10,-7.111,0,0.0297,0.589,8.38e-06,0.0893,0.175,114.865,5nF4ra7lETOa2Wc4LrQ01g,5nF4ra7lETOa2Wc4LrQ01g
2cmvyxuXLBD9qHwITw0ouL,Be With You This Christmas,486NCEPEjyqCl4VefEr9ab,Myk Perez,4A9S4XKYdQe34361BghyNX,354933,2014-01-01,14,0.58,0.332,2,-8.976,1,0.0311,0.601,0.0,0.117,0.4,119.813,2cmvyxuXLBD9qHwITw0ouL,2cmvyxuXLBD9qHwITw0ouL
0sS0jY2A9HSDVykeTCM6Ac,Auld Lang Syne,4qzcg58jZdJ9ujEI6Cs3Ad,Krissy,4A9S4XKYdQe34361BghyNX,206573,2014-01-01,14,0.207,0.291,0,-8.049,1,0.0315,0.689,0.0,0.106,0.221,170.427,0sS0jY2A9HSDVykeTCM6Ac,0sS0jY2A9HSDVykeTCM6Ac
3pLEspksazlBj9MU1hhqAk,Blue Christmas,4naOha45BMkEKW6fnTPQ3A,Zendee,4A9S4XKYdQe34361BghyNX,192680,2014-01-01,13,0.557,0.328,4,-8.504,1,0.0264,0.491,0.00767,0.163,0.49,164.023,3pLEspksazlBj9MU1hhqAk,3pLEspksazlBj9MU1hhqAk
42VjWCSo82l7lbNmJytXjD,Jingle Bell Rock,5xJfSowQoxaxY4DCVLTfr5,Sabrina,4A9S4XKYdQe34361BghyNX,171280,2014-01-01,11,0.692,0.552,8,-6.698,1,0.0291,0.0721,0.0,0.175,0.636,143.046,42VjWCSo82l7lbNmJytXjD,42VjWCSo82l7lbNmJytXjD
1PUNaXf4FgSpgfnXhc7CpS,"Maligayang Pasko, Mahal Kita",3pTaNQJ7TAU4yL7KEZp5sF,Nyoy Volante,4A9S4XKYdQe34361BghyNX,264040,2014-01-01,8,0.695,0.492,4,-8.824,1,0.0332,0.36,0.000882,0.128,0.49,150.067,1PUNaXf4FgSpgfnXhc7CpS,1PUNaXf4FgSpgfnXhc7CpS
4WOSIah3a9NefaAc4Bhv8z,It Came Upon A Midnight Clear,6qIypqX4XDKPnjLdTWjdMK,Paolo Onesa,4A9S4XKYdQe34361BghyNX,266000,2014-01-01,11,0.594,0.628,10,-6.391,1,0.0275,0.336,0.0,0.0859,0.329,119.612,4WOSIah3a9NefaAc4Bhv8z,4WOSIah3a9NefaAc4Bhv8z
1DMAPMio0Z9WyoTBupL6Rg,Last Christmas,18B9mAtwCLjkXGMlBtH1LZ,Urbandub,4A9S4XKYdQe34361BghyNX,277520,2014-01-01,12,0.532,0.862,11,-6.458,1,0.0426,0.00412,0.0,0.103,0.639,99.992,1DMAPMio0Z9WyoTBupL6Rg,1DMAPMio0Z9WyoTBupL6Rg
3mlL8QF1MRapdzZwkoQ3SP,The First Noel,6RMFs9IdGEE7sAwQHMK4UY,Nicole Asensio,4A9S4XKYdQe34361BghyNX,211053,2014-01-01,4,0.528,0.49,6,-8.308,1,0.0294,0.0395,2.38e-05,0.318,0.0673,133.305,3mlL8QF1MRapdzZwkoQ3SP,3mlL8QF1MRapdzZwkoQ3SP
3aM7B8VfDcZNh1ttyWE4Qv,Joy To The World,5CE2RNG7WQCwCE63g39Lz7,Darlene Vibares,4A9S4XKYdQe34361BghyNX,177426,2014-01-01,11,0.684,0.657,0,-4.269,1,0.0229,0.0877,0.0,0.0781,0.291,95.955,3aM7B8VfDcZNh1ttyWE4Qv,3aM7B8VfDcZNh1ttyWE4Qv
2XZvSTWREJvnSx1n5ERG70,We Three Kings,0BtFY6sVXUJUyjS6xU5aO1,Iktus,4A9S4XKYdQe34361BghyNX,210240,2014-01-01,11,0.531,0.335,11,-9.604,1,0.0269,0.594,8.23e-05,0.127,0.128,136.986,2XZvSTWREJvnSx1n5ERG70,2XZvSTWREJvnSx1n5ERG70
515aPNKoXcgx7MbhPpHvSC,O Come All Ye Faithful,5uEGt69F7yGcYoQVn58NgU,JC Regino,4A9S4XKYdQe34361BghyNX,158186,2014-01-01,13,0.503,0.428,0,-7.788,1,0.0238,0.0714,0.0,0.204,0.296,146.048,515aPNKoXcgx7MbhPpHvSC,515aPNKoXcgx7MbhPpHvSC
7gLW7PHYPAQGqDUwp69idy,Hark The Herald Angels Sing,0a4r2EnsevvHCukoJ1xFwJ,juan karlos,4A9S4XKYdQe34361BghyNX,212240,2014-01-01,14,0.649,0.523,7,-6.854,1,0.0246,0.042,0.0,0.142,0.383,104.974,7gLW7PHYPAQGqDUwp69idy,7gLW7PHYPAQGqDUwp69idy
2DbYby1XvdK3Es63hTTziz,Angels We Have Heard On High,78q4UvKlFj32kUFHpeDdcM,Square 1,4A9S4XKYdQe34361BghyNX,198120,2014-01-01,5,0.549,0.874,2,-6.826,1,0.196,0.0106,0.000393,0.0287,0.473,170.044,2DbYby1XvdK3Es63hTTziz,2DbYby1XvdK3Es63hTTziz
7bSkBa6NFQaZSQgIeMUCS9,"Thank You, Ang Babait Ninyo",11W91yRxIo7Mw75LClgrGx,Lyca Gairanod,4A9S4XKYdQe34361BghyNX,352000,2014-01-01,35,0.615,0.62,2,-6.286,1,0.0249,0.207,0.0,0.134,0.5,94.014,7bSkBa6NFQaZSQgIeMUCS9,7bSkBa6NFQaZSQgIeMUCS9
1cN6lXV2L2bvEOg4eOzjQJ,Di Kayang Pilitin,7r59WFPJdYBQmnIQB4DX7K,Klarisse De Guzman,0swZ9LxKURETHSnDWFD8He,251080,2014-01-01,11,0.591,0.515,2,-8.092,1,0.0349,0.819,0.0,0.0985,0.325,133.904,1cN6lXV2L2bvEOg4eOzjQJ,1cN6lXV2L2bvEOg4eOzjQJ
7B7XUwDRnfmHO0hvfEQtYm,The Climb,7r59WFPJdYBQmnIQB4DX7K,Klarisse De Guzman,0swZ9LxKURETHSnDWFD8He,270560,2014-01-01,18,0.47,0.499,3,-7.955,1,0.0422,0.445,0.0,0.166,0.312,77.0,7B7XUwDRnfmHO0hvfEQtYm,7B7XUwDRnfmHO0hvfEQtYm
7JReIfSCh0yOKQLknvQhJ4,Slowly,7r59WFPJdYBQmnIQB4DX7K,Klarisse De Guzman,0swZ9LxKURETHSnDWFD8He,245680,2014-01-01,10,0.305,0.576,7,-6.248,1,0.0344,0.749,0.0,0.0852,0.381,87.806,7JReIfSCh0yOKQLknvQhJ4,7JReIfSCh0yOKQLknvQhJ4
3fMSicKaFqfcaxpfG5l2Eu,(Everything I Do) I Do It For You,7r59WFPJdYBQmnIQB4DX7K,Klarisse De Guzman,0swZ9LxKURETHSnDWFD8He,251898,2014-01-01,11,0.486,0.47,1,-9.003,1,0.0305,0.268,1.12e-05,0.0783,0.198,130.821,3fMSicKaFqfcaxpfG5l2Eu,3fMSicKaFqfcaxpfG5l2Eu
3mh10gvGA5yZVp77v8DZLm,Sino Ka Ba?,7r59WFPJdYBQmnIQB4DX7K,Klarisse De Guzman,0swZ9LxKURETHSnDWFD8He,336133,2014-01-01,7,0.624,0.529,4,-10.1,1,0.0321,0.556,1.51e-05,0.116,0.47,139.985,3mh10gvGA5yZVp77v8DZLm,3mh10gvGA5yZVp77v8DZLm
0ufFa1tVpTqiysMhx2lTwb,To Love Somebody,7r59WFPJdYBQmnIQB4DX7K,Klarisse De Guzman,0swZ9LxKURETHSnDWFD8He,224480,2014-01-01,19,0.6,0.531,11,-6.243,1,0.0284,0.584,0.000195,0.124,0.39,82.926,0ufFa1tVpTqiysMhx2lTwb,0ufFa1tVpTqiysMhx2lTwb
44MqBQqBF1v7EkKH7ySzlp,Sayang Naman,7r59WFPJdYBQmnIQB4DX7K,Klarisse De Guzman,0swZ9LxKURETHSnDWFD8He,248013,2014-01-01,7,0.614,0.517,0,-7.215,1,0.0311,0.527,5.22e-06,0.103,0.333,127.962,44MqBQqBF1v7EkKH7ySzlp,44MqBQqBF1v7EkKH7ySzlp
5vYudjHHgPS0cqFbwT9AL8,Stuck On You,7r59WFPJdYBQmnIQB4DX7K,Klarisse De Guzman,0swZ9LxKURETHSnDWFD8He,205266,2014-01-01,34,0.738,0.536,10,-9.114,1,0.0496,0.244,8.6e-05,0.0767,0.704,123.051,5vYudjHHgPS0cqFbwT9AL8,5vYudjHHgPS0cqFbwT9AL8
1IznjMBgOUrN5G2hLxFfHn,Magpakailanman,7r59WFPJdYBQmnIQB4DX7K,Klarisse De Guzman,0swZ9LxKURETHSnDWFD8He,247466,2014-01-01,9,0.597,0.599,11,-7.864,1,0.0468,0.576,3.42e-06,0.133,0.437,81.015,1IznjMBgOUrN5G2hLxFfHn,1IznjMBgOUrN5G2hLxFfHn
62fijbOOtwCRrH7DkaRwVF,I Can't Make You Love Me,7r59WFPJdYBQmnIQB4DX7K,Klarisse De Guzman,0swZ9LxKURETHSnDWFD8He,220773,2014-01-01,19,0.578,0.386,10,-8.156,1,0.0325,0.754,7.15e-06,0.0954,0.132,126.003,62fijbOOtwCRrH7DkaRwVF,62fijbOOtwCRrH7DkaRwVF
39GAkS6HCXvugsFJunLdnp,Sabihin Mo Sa Akin,7r59WFPJdYBQmnIQB4DX7K,Klarisse De Guzman,0swZ9LxKURETHSnDWFD8He,255000,2014-01-01,16,0.293,0.341,5,-7.135,1,0.0315,0.936,8.15e-06,0.0852,0.237,84.79,39GAkS6HCXvugsFJunLdnp,39GAkS6HCXvugsFJunLdnp
1hyTLe8lJLKDpqvsgBSq5T,Sino Ka Ba? - Acoustic Version,7r59WFPJdYBQmnIQB4DX7K,Klarisse De Guzman,0swZ9LxKURETHSnDWFD8He,325441,2014-01-01,6,0.591,0.323,4,-9.519,1,0.0328,0.856,0.0,0.107,0.32,140.087,1hyTLe8lJLKDpqvsgBSq5T,1hyTLe8lJLKDpqvsgBSq5T
5tMz2DampycdVsakVfLPit,Hope For Humanity,1Y8CxltubSeAYyolYc7rEN,Mitoy Yonting,0lNpZvN5BjNoBTp6SrWaAX,268629,2014-01-01,17,0.631,0.636,7,-7.768,1,0.0822,0.123,0.0,0.146,0.491,93.994,5tMz2DampycdVsakVfLPit,5tMz2DampycdVsakVfLPit
5wcxTN3OxAHu514Bq9AcVM,When I Met You,4BNWanhw4AjSXjBm9L1Jzy,Juris,45cXjqi3VW5dVg8cvB9gJa,260120,2013-01-01,46,0.556,0.323,3,-8.549,1,0.0302,0.755,0.0,0.0874,0.24,133.621,5wcxTN3OxAHu514Bq9AcVM,5wcxTN3OxAHu514Bq9AcVM
0ZRnGGhOTX96GxWnGZa6tr,When I Fall in Love,0DnjaQqb436AH1idffI6CQ,Yeng Constantino,45cXjqi3VW5dVg8cvB9gJa,257800,2013-01-01,7,0.373,0.5,8,-8.861,1,0.0297,0.328,0.0,0.077,0.12,76.108,0ZRnGGhOTX96GxWnGZa6tr,0ZRnGGhOTX96GxWnGZa6tr
1ikQrOqBp9AdqkuJw4R6Ak,Paano,0kRAKgEOVI43Qkz9PLmPt8,Bugoy Drilon,45cXjqi3VW5dVg8cvB9gJa,273546,2013-01-01,5,0.551,0.414,4,-9.095,1,0.0282,0.754,2.45e-05,0.209,0.34,79.026,1ikQrOqBp9AdqkuJw4R6Ak,1ikQrOqBp9AdqkuJw4R6Ak
0Nh12VECghBfnkBaN5bqDQ,I Finally Found Someone,74cooOijSvGeYlF4TiHfr6,Radh,45cXjqi3VW5dVg8cvB9gJa,217133,2013-01-01,6,0.424,0.346,3,-9.686,1,0.0325,0.223,2.92e-06,0.121,0.0541,139.377,0Nh12VECghBfnkBaN5bqDQ,0Nh12VECghBfnkBaN5bqDQ
1dlWeMu46MOMYWpbT7y8RA,Kahit Maputi Na Ang Buhok Ko,3pTaNQJ7TAU4yL7KEZp5sF,Nyoy Volante,45cXjqi3VW5dVg8cvB9gJa,197786,2013-01-01,40,0.445,0.192,7,-12.228,1,0.0395,0.881,0.00287,0.105,0.336,209.049,1dlWeMu46MOMYWpbT7y8RA,1dlWeMu46MOMYWpbT7y8RA
7BxdFNyU5gNkr3ksqCOzrO,Chinito,6kqmwwEVjWeGYFOcp0H7BC,Jodi Sta. Maria,45cXjqi3VW5dVg8cvB9gJa,240640,2013-01-01,9,0.86,0.552,4,-7.334,1,0.0355,0.237,0.00655,0.114,0.742,127.963,7BxdFNyU5gNkr3ksqCOzrO,7BxdFNyU5gNkr3ksqCOzrO
3V91LeZYAuWzg45F953ATf,Please Be Careful With My Heart,6kqmwwEVjWeGYFOcp0H7BC,Jodi Sta. Maria,45cXjqi3VW5dVg8cvB9gJa,212133,2013-01-01,4,0.216,0.295,4,-8.284,1,0.0305,0.877,0.000204,0.292,0.138,140.855,3V91LeZYAuWzg45F953ATf,3V91LeZYAuWzg45F953ATf
7BdS2Sgg77WNH0n6rgmmNT,When I Met You - Minus One,4BNWanhw4AjSXjBm9L1Jzy,Juris,45cXjqi3VW5dVg8cvB9gJa,261373,2013-01-01,3,0.618,0.269,3,-13.526,1,0.0305,0.337,0.707,0.11,0.197,133.969,7BdS2Sgg77WNH0n6rgmmNT,7BdS2Sgg77WNH0n6rgmmNT
2NSYWhieRBANpdg5h2yreR,When I Fall in Love - Minus One,0DnjaQqb436AH1idffI6CQ,Yeng Constantino,45cXjqi3VW5dVg8cvB9gJa,261560,2013-01-01,2,0.441,0.406,8,-11.183,1,0.0283,0.327,0.856,0.0743,0.0849,76.014,2NSYWhieRBANpdg5h2yreR,2NSYWhieRBANpdg5h2yreR
5eMlsqZ5IQrYYnQHbn3zMn,Paano - Minus One,2r1CpARspU9vCREee98Eaa,Minus One,45cXjqi3VW5dVg8cvB9gJa,274853,2013-01-01,1,0.567,0.365,4,-10.596,1,0.0237,0.396,0.644,0.175,0.293,78.994,5eMlsqZ5IQrYYnQHbn3zMn,5eMlsqZ5IQrYYnQHbn3zMn
2LfnMgoQDnpXZklhh06LUS,I Finally Found Someone - Minus One,2r1CpARspU9vCREee98Eaa,Minus One,45cXjqi3VW5dVg8cvB9gJa,217680,2013-01-01,2,0.578,0.238,3,-13.728,1,0.03,0.0237,0.679,0.124,0.071,139.972,2LfnMgoQDnpXZklhh06LUS,2LfnMgoQDnpXZklhh06LUS
3fmHWhkOvJ25Mo6YZo5qcc,Kahit Maputi Na Ang Buhok Ko - Minus One,2r1CpARspU9vCREee98Eaa,Minus One,45cXjqi3VW5dVg8cvB9gJa,196026,2013-01-01,16,0.425,0.259,7,-16.388,1,0.0953,0.876,0.94,0.103,0.244,210.033,3fmHWhkOvJ25Mo6YZo5qcc,3fmHWhkOvJ25Mo6YZo5qcc
2aKSb84ODDB8li9Xqr6075,Lord Patawad,24GNt8qmlsj3hwYgRgiTQ9,Bassilyo,6bBr8bFcy1kHhzWL2sitmH,321960,2013-01-01,18,0.699,0.749,11,-7.593,1,0.15,0.0272,1.07e-05,0.0804,0.834,150.927,2aKSb84ODDB8li9Xqr6075,2aKSb84ODDB8li9Xqr6075
1z6j6Ws2ClmLEXNfhxh9xN,Biglang Liko,6eGQ0qPUlGBjmRgyQ84g3f,Ron Henley,6bBr8bFcy1kHhzWL2sitmH,256853,2013-01-01,1,0.878,0.513,11,-11.818,0,0.065,0.0618,0.000576,0.163,0.861,119.956,1z6j6Ws2ClmLEXNfhxh9xN,1z6j6Ws2ClmLEXNfhxh9xN
3VOcAo6zhZ8hVWPb4YZlcg,Tao Lang,552jNI1kUtB1FPRZFliQxc,Loonie,6bBr8bFcy1kHhzWL2sitmH,255653,2013-01-01,3,0.758,0.901,1,-7.616,1,0.0728,0.255,0.0,0.2,0.798,103.024,3VOcAo6zhZ8hVWPb4YZlcg,3VOcAo6zhZ8hVWPb4YZlcg
66FXmshq7t8xJMhd1WBrvS,Dota O Ako,30WmJkQ2BeBNgb27jhf11u,Aikee,6bBr8bFcy1kHhzWL2sitmH,232426,2013-01-01,12,0.76,0.609,10,-10.77,0,0.0562,0.486,7.23e-05,0.0855,0.613,97.977,66FXmshq7t8xJMhd1WBrvS,66FXmshq7t8xJMhd1WBrvS
6s0v7fOe7XIm1m1twf5xot,Paakyat Ka Pa Lang Pababa Na Ako,4dlsoFRsNu2hApC2vQSx7b,Oktaves,6bBr8bFcy1kHhzWL2sitmH,217840,2013-01-01,1,0.539,0.664,7,-10.882,1,0.0316,0.0925,0.000174,0.125,0.682,130.844,6s0v7fOe7XIm1m1twf5xot,6s0v7fOe7XIm1m1twf5xot
7uNZzfMLhue9qXXxL1K4ov,Tuloy Pa Rin,3pTaNQJ7TAU4yL7KEZp5sF,Nyoy Volante,6bBr8bFcy1kHhzWL2sitmH,239760,2013-01-01,25,0.798,0.498,7,-8.748,1,0.0377,0.715,0.00587,0.0926,0.749,110.077,7uNZzfMLhue9qXXxL1K4ov,7uNZzfMLhue9qXXxL1K4ov
4G1xCE9QzEpknKBguBIUg6,God Gave Me You,3pTaNQJ7TAU4yL7KEZp5sF,Nyoy Volante,6bBr8bFcy1kHhzWL2sitmH,267880,2013-01-01,18,0.474,0.354,7,-9.574,1,0.0271,0.722,0.0,0.113,0.266,76.987,4G1xCE9QzEpknKBguBIUg6,4G1xCE9QzEpknKBguBIUg6
1YLjF5Dkz5JUnbCVe9zbI9,It Takes A Man And A Woman,45DUUqLXUpSjzfmlSXrAEA,Lulu Panganiban,6bBr8bFcy1kHhzWL2sitmH,228573,2013-01-01,14,0.347,0.339,0,-11.123,1,0.0312,0.474,0.000675,0.183,0.149,181.751,1YLjF5Dkz5JUnbCVe9zbI9,1YLjF5Dkz5JUnbCVe9zbI9
4nwrAoJiqCa9rV5jaji2Th,Dota O Ako - Part 2,5xJfSowQoxaxY4DCVLTfr5,Sabrina,6bBr8bFcy1kHhzWL2sitmH,221306,2013-01-01,2,0.735,0.667,10,-9.324,0,0.0601,0.497,7.44e-06,0.111,0.598,94.006,4nwrAoJiqCa9rV5jaji2Th,4nwrAoJiqCa9rV5jaji2Th
4suRgkj5wsvdPnN7yF1zo8,Lord Patawad,24GNt8qmlsj3hwYgRgiTQ9,Bassilyo,7jFetYXvBvwL4qhGr9ezit,321960,2013-01-01,0,0.699,0.749,11,-7.593,1,0.15,0.0272,1.06e-05,0.0804,0.834,150.927,4suRgkj5wsvdPnN7yF1zo8,4suRgkj5wsvdPnN7yF1zo8
1A9tvMhmckzK5xQ8bVqh38,Biglang Liko,6eGQ0qPUlGBjmRgyQ84g3f,Ron Henley,7jFetYXvBvwL4qhGr9ezit,256853,2013-01-01,2,0.878,0.513,11,-11.818,0,0.065,0.0618,0.000576,0.163,0.861,119.955,1A9tvMhmckzK5xQ8bVqh38,1A9tvMhmckzK5xQ8bVqh38
4Kco6ZYmL1afQY3F7LaE3B,Tao Lang,552jNI1kUtB1FPRZFliQxc,Loonie,7jFetYXvBvwL4qhGr9ezit,255653,2013-01-01,0,0.758,0.901,1,-7.616,1,0.0728,0.255,0.0,0.2,0.798,103.024,4Kco6ZYmL1afQY3F7LaE3B,4Kco6ZYmL1afQY3F7LaE3B
0nbuL9GHg8Bjg5cLxdgTa8,Dota O Ako,30WmJkQ2BeBNgb27jhf11u,Aikee,7jFetYXvBvwL4qhGr9ezit,232426,2013-01-01,0,0.76,0.609,10,-10.77,0,0.0563,0.486,7.23e-05,0.0855,0.613,97.977,0nbuL9GHg8Bjg5cLxdgTa8,0nbuL9GHg8Bjg5cLxdgTa8
77RL0CrAO5X8gfy39nF5jE,Paakyat Ka Pa Lang Pababa Na Ako,4dlsoFRsNu2hApC2vQSx7b,Oktaves,7jFetYXvBvwL4qhGr9ezit,217840,2013-01-01,0,0.539,0.664,7,-10.882,1,0.0316,0.0925,0.000174,0.125,0.682,130.844,77RL0CrAO5X8gfy39nF5jE,77RL0CrAO5X8gfy39nF5jE
42VXJ3ULKI30bsND5O7Z8K,Tuloy Pa Rin,3pTaNQJ7TAU4yL7KEZp5sF,Nyoy Volante,7jFetYXvBvwL4qhGr9ezit,239760,2013-01-01,0,0.798,0.498,7,-8.748,1,0.0377,0.715,0.00587,0.0926,0.749,110.077,42VXJ3ULKI30bsND5O7Z8K,42VXJ3ULKI30bsND5O7Z8K
39f5nkumbD6tUIT1dvcTjt,God Gave Me You,3pTaNQJ7TAU4yL7KEZp5sF,Nyoy Volante,7jFetYXvBvwL4qhGr9ezit,267880,2013-01-01,0,0.474,0.354,7,-9.574,1,0.0271,0.722,0.0,0.113,0.266,76.987,39f5nkumbD6tUIT1dvcTjt,39f5nkumbD6tUIT1dvcTjt
1rIQbNg53YiLW4TrRnHr2e,It Takes A Man And A Woman,45DUUqLXUpSjzfmlSXrAEA,Lulu Panganiban,7jFetYXvBvwL4qhGr9ezit,228573,2013-01-01,2,0.347,0.339,0,-11.123,1,0.0312,0.474,0.000675,0.183,0.149,181.751,1rIQbNg53YiLW4TrRnHr2e,1rIQbNg53YiLW4TrRnHr2e
2AGwEkPSEvx9Rbchbtdyfq,Bawat Hakbang,7zpGGtamV7jBkMIub59TRO,Mark Bautista,68P7A2Is3ExQ8zdEfO6484,247813,2012-07-10,5,0.522,0.538,9,-7.724,1,0.0356,0.458,0.0,0.276,0.436,177.769,2AGwEkPSEvx9Rbchbtdyfq,2AGwEkPSEvx9Rbchbtdyfq
7hB9dAIUUyhPz3e3Dq3NRs,Tayo-Tayo Lang,543f0NvGig5Moo9XROTUur,Ebe Dancel,68P7A2Is3ExQ8zdEfO6484,239920,2012-07-10,6,0.518,0.603,3,-5.758,0,0.033,0.616,0.0,0.0809,0.26,79.879,7hB9dAIUUyhPz3e3Dq3NRs,7hB9dAIUUyhPz3e3Dq3NRs
3TEQHS51YDFKIA2w6Jr1dc,Kontrabida,2P3aLwJ41aRYkyFFw2FRM7,Sam Concepcion,68P7A2Is3ExQ8zdEfO6484,253560,2012-07-10,12,0.678,0.671,8,-6.328,1,0.034,0.369,0.0,0.138,0.804,92.023,3TEQHS51YDFKIA2w6Jr1dc,3TEQHS51YDFKIA2w6Jr1dc
4SwP6tHuNFZz1QT1fkZyUQ,Bigtime,4vlqbZE04cww7E7qyLBzjZ,Baihana,68P7A2Is3ExQ8zdEfO6484,216853,2012-07-10,2,0.73,0.609,0,-5.35,1,0.0584,0.0539,0.00107,0.219,0.71,95.114,4SwP6tHuNFZz1QT1fkZyUQ,4SwP6tHuNFZz1QT1fkZyUQ
4GC8kwtv0blb5ZLgi4Qn2r,Brown,7ymgfUyJFViyg1qFo4M2nH,Brownman Revival,68P7A2Is3ExQ8zdEfO6484,213440,2012-07-10,8,0.793,0.559,5,-6.619,1,0.0731,0.638,0.0,0.117,0.574,93.963,4GC8kwtv0blb5ZLgi4Qn2r,4GC8kwtv0blb5ZLgi4Qn2r
2SyEjwBlJ2pBSCw89j22Os,Negastar,03wcaVP01hepKViUcXClNm,Cathy Go,68P7A2Is3ExQ8zdEfO6484,190466,2012-07-10,3,0.696,0.882,0,-4.372,1,0.038,0.0449,4.31e-06,0.1,0.84,99.037,2SyEjwBlJ2pBSCw89j22Os,2SyEjwBlJ2pBSCw89j22Os
6wqzbWO5pLKaXLtINpIez4,Kesa,3i2iwY4S4TxYKuxaDsni7S,Daniel Gorospe,68P7A2Is3ExQ8zdEfO6484,217333,2012-07-10,2,0.767,0.667,4,-5.728,1,0.0571,0.236,0.0,0.473,0.781,139.91,6wqzbWO5pLKaXLtINpIez4,6wqzbWO5pLKaXLtINpIez4
1MXGnv9snQ5LEGAOt0zrEs,Himig Ng Panahon,2rW9Djv618JDGrW40a8Ny3,Duncan Ramos,68P7A2Is3ExQ8zdEfO6484,234106,2012-07-10,16,0.505,0.758,6,-4.601,0,0.25,0.623,0.0,0.127,0.813,191.856,1MXGnv9snQ5LEGAOt0zrEs,1MXGnv9snQ5LEGAOt0zrEs
6ClkO2MhJ8SIF9HcZLvNbv,Minsa'y Isang Bansa,2Xqthg2v6S4swstru8dliM,Gary Granada,68P7A2Is3ExQ8zdEfO6484,196440,2012-07-10,1,0.582,0.366,9,-8.34,1,0.025,0.677,1.44e-05,0.119,0.345,99.844,6ClkO2MhJ8SIF9HcZLvNbv,6ClkO2MhJ8SIF9HcZLvNbv
6c9RJR4qUpL1Ojy5kPUTDW,Dulo Ng Dila,3z0IVhtuFvt9VYUZGT98PU,Jay R,68P7A2Is3ExQ8zdEfO6484,212853,2012-07-10,2,0.271,0.612,11,-4.206,0,0.0442,0.76,0.0,0.129,0.238,199.961,6c9RJR4qUpL1Ojy5kPUTDW,6c9RJR4qUpL1Ojy5kPUTDW
2Tgr8FxYoCpJUsPQHBKX6C,Piso,3Ow3GvjKR4v8QepEOnTbHF,Joey Ayala,68P7A2Is3ExQ8zdEfO6484,226466,2012-07-10,2,0.65,0.896,7,-5.814,1,0.0802,0.0962,0.0,0.106,0.681,140.224,2Tgr8FxYoCpJUsPQHBKX6C,2Tgr8FxYoCpJUsPQHBKX6C
08bGC2z9MWH90V6mDh4zMK,3 AM,2XMxHczWkSzDDFhiC3zt8k,Marié Digby,68P7A2Is3ExQ8zdEfO6484,211453,2012-07-10,12,0.723,0.622,7,-7.642,1,0.029,0.0727,0.0,0.106,0.853,114.968,08bGC2z9MWH90V6mDh4zMK,08bGC2z9MWH90V6mDh4zMK
5LhwNuhYJxqcCFJWLJmHsl,Slowdancing,3pTaNQJ7TAU4yL7KEZp5sF,Nyoy Volante,68P7A2Is3ExQ8zdEfO6484,241386,2012-07-10,10,0.455,0.444,9,-8.731,1,0.0304,0.615,0.0,0.0924,0.32,144.059,5LhwNuhYJxqcCFJWLJmHsl,5LhwNuhYJxqcCFJWLJmHsl
2RvLkd2SFlCY7edJ5XDbQz,Takusa,2uSQi2dS9WLbu4IlzTPLKr,Rocksteddy,68P7A2Is3ExQ8zdEfO6484,170733,2012-07-10,5,0.495,0.924,2,-4.175,1,0.0811,0.00487,2.83e-06,0.0584,0.543,112.302,2RvLkd2SFlCY7edJ5XDbQz,2RvLkd2SFlCY7edJ5XDbQz
46FR8ajUm3nF1KJCCRmriD,Nights Are Forever,3q3KaCLCZ4qaaeLC1BbZ6J,RJ Jacinto,7ybhBKk4qpQ63RjGWAN6iY,240506,2012-01-01,3,0.755,0.658,4,-9.153,1,0.0272,0.613,0.000246,0.236,0.844,100.699,46FR8ajUm3nF1KJCCRmriD,46FR8ajUm3nF1KJCCRmriD
6UlHwi8e2axKCg1NV2fkiM,Dreamin',3q3KaCLCZ4qaaeLC1BbZ6J,RJ Jacinto,7ybhBKk4qpQ63RjGWAN6iY,198253,2012-01-01,9,0.676,0.622,0,-9.94,1,0.0253,0.648,0.00289,0.148,0.762,133.003,6UlHwi8e2axKCg1NV2fkiM,6UlHwi8e2axKCg1NV2fkiM
6k062GCW1WoIgkZPn67PmE,Trip To Manila/ Manila,3q3KaCLCZ4qaaeLC1BbZ6J,RJ Jacinto,7ybhBKk4qpQ63RjGWAN6iY,217120,2012-01-01,5,0.744,0.756,4,-6.698,1,0.0276,0.15,1.12e-05,0.118,0.845,134.974,6k062GCW1WoIgkZPn67PmE,6k062GCW1WoIgkZPn67PmE
23wN3w58zDM955GXJ5pZlh,Lonely Teardrops,3q3KaCLCZ4qaaeLC1BbZ6J,RJ Jacinto,7ybhBKk4qpQ63RjGWAN6iY,262880,2012-01-01,9,0.801,0.503,0,-11.3,1,0.0299,0.157,0.000256,0.0905,0.89,114.981,23wN3w58zDM955GXJ5pZlh,23wN3w58zDM955GXJ5pZlh
